area,crm_cd,vict_age,vict_sex,vict_descent,premis_cd,month,day,temp,humidity,precip,windspeed,winddir,sealevelpressure,cloudcover,visibility,uvindex,moonphase,conditions,sunset_time_difference,sunrise_time_difference,hour_crime_occ
12,740,35,M,H,122,8,13,24.9,55.9,0.0,10.9,250.2,1012.7,1.8,15.9,9,0.56,Clear,0,14,20
8,740,62,F,W,122,4,15,14.6,65.0,0.0,11.1,259.9,1015.8,33.6,15.7,10,0.12,Partially cloudy,2,11,18
3,740,29,M,H,122,6,21,20.2,63.2,0.0,15.0,244.7,1014.3,1.7,16.0,7,0.12,Clear,1,13,19
10,740,82,M,W,501,5,29,18.8,73.4,0.0,10.7,267.2,1014.6,92.3,14.0,8,0.25,Overcast,1,13,18
5,740,44,F,B,502,6,21,20.5,69.6,0.0,17.6,267.8,1013.8,32.5,14.4,10,0.4,Partially cloudy,12,3,8
20,740,48,M,O,101,7,1,20.0,67.8,0.0,10.4,269.0,1011.6,63.4,15.9,10,0.38,Partially cloudy,11,3,9
6,740,28,F,W,108,4,7,17.1,64.3,0.0,22.7,241.3,1017.1,4.3,15.5,10,0.85,Clear,4,17,0
13,740,20,F,H,122,3,23,15.9,49.9,0.0,28.1,289.8,1011.5,26.0,15.6,9,0.34,Partially cloudy,15,3,4
12,740,62,M,B,122,1,6,13.4,66.9,0.0,6.2,291.6,1014.1,2.5,12.8,5,0.13,Clear,0,10,16
1,740,28,M,H,122,5,6,18.2,68.5,0.0,17.9,239.0,1014.2,2.8,14.9,9,0.19,Clear,1,13,19
7,740,29,F,H,203,9,29,23.9,66.8,0.0,11.7,268.8,1013.4,35.0,11.3,8,0.43,Partially cloudy,15,3,4
11,740,28,F,B,101,11,12,14.3,57.9,0.0,11.6,281.3,1016.5,1.6,15.0,6,0.92,Clear,5,16,22
14,740,55,M,H,102,4,21,18.4,61.1,0.0,15.3,270.9,1018.2,11.2,10.7,10,0.96,Clear,12,1,7
13,740,66,F,H,502,5,20,16.5,76.2,0.018,8.3,174.6,1009.2,99.8,15.6,4,0.66,"Rain, Overcast",2,13,18
19,740,41,F,H,501,2,17,15.2,69.7,0.0,10.0,268.1,1013.8,5.1,11.3,7,0.8,Clear,9,2,9
20,740,45,M,B,101,3,25,13.8,39.9,0.0,16.3,292.4,1019.0,14.1,16.0,9,0.13,Clear,1,13,20
3,740,66,M,W,122,9,15,20.9,75.0,0.0,12.2,239.2,1014.2,80.1,14.3,5,0.03,Partially cloudy,2,10,17
10,740,23,M,H,122,6,2,18.1,74.9,0.0,20.9,244.7,1012.2,62.6,12.8,10,0.75,Partially cloudy,19,5,1
5,740,30,F,H,122,9,10,21.0,69.0,0.0,6.8,312.5,1014.3,8.3,9.2,4,0.75,Clear,4,16,23
10,740,32,M,F,122,6,13,18.5,71.0,0.0,12.8,246.7,1016.3,70.4,16.0,4,0.84,Partially cloudy,4,11,16
15,740,56,M,O,122,5,7,17.0,68.6,0.0,12.8,262.0,1015.2,68.4,16.0,10,0.86,Partially cloudy,8,5,11
19,740,24,M,H,108,6,13,21.2,64.1,0.0,11.1,287.4,1011.6,16.3,15.3,10,0.12,Clear,9,5,11
18,740,18,M,H,122,7,9,24.3,64.8,0.0,11.9,277.5,1012.0,2.4,15.8,10,0.0,Clear,5,9,15
9,740,28,M,H,102,7,4,22.4,62.1,0.0,15.7,262.2,1014.2,2.4,14.5,10,0.5,Clear,18,4,2
14,740,38,M,B,101,12,4,15.0,23.9,0.0,9.8,338.3,1021.6,0.7,16.0,6,0.66,Clear,1,9,16
12,740,60,M,B,502,5,12,17.9,71.7,0.0,17.3,268.3,1015.9,74.5,15.5,10,0.03,Partially cloudy,8,5,11
1,740,33,M,O,122,10,9,19.4,80.9,0.0,13.8,217.3,1010.2,42.4,9.8,5,0.84,Partially cloudy,4,16,23
8,740,34,F,H,101,9,15,22.0,70.4,0.0,13.4,207.5,1013.3,27.8,16.0,8,0.67,Partially cloudy,10,2,9
3,740,39,F,B,122,2,7,16.6,30.7,0.0,16.2,258.9,1023.5,0.0,16.0,7,0.21,Clear,4,7,14
21,740,26,F,B,101,10,12,20.3,61.6,0.0,17.5,223.2,1007.1,3.1,15.8,8,0.94,Clear,17,6,1
11,740,50,M,H,122,2,14,12.9,55.9,0.0,16.8,304.9,1012.3,67.1,16.0,4,0.81,Partially cloudy,3,14,21
20,740,28,F,B,108,10,7,18.9,77.3,0.0,8.3,298.0,1015.9,90.2,15.3,3,0.05,Overcast,16,4,3
20,740,48,M,H,122,9,30,21.4,75.8,0.0,10.9,217.4,1011.3,49.6,15.3,8,0.17,Partially cloudy,2,14,21
8,740,33,M,O,108,9,27,18.2,77.1,0.0,7.6,280.3,1016.0,99.9,15.1,1,0.72,Overcast,5,7,13
21,740,37,M,A,122,2,5,14.3,71.6,0.518,25.9,247.2,1021.6,40.3,13.9,4,0.5,"Rain, Partially cloudy",5,6,13
3,740,75,F,B,501,4,3,17.1,60.9,0.0,10.7,262.0,1013.6,13.6,15.2,9,0.35,Clear,3,10,16
16,740,28,F,W,122,10,2,17.6,67.8,0.0,12.0,230.5,1014.8,2.0,16.0,5,0.61,Clear,3,15,22
16,740,27,F,H,122,7,1,21.1,70.6,0.0,22.7,247.8,1014.3,14.8,14.6,10,0.09,Clear,2,12,18
19,740,21,F,H,101,3,16,18.6,54.7,0.0,18.1,283.7,1015.6,10.1,14.7,8,0.45,Clear,17,5,2
12,740,34,F,B,502,6,3,23.3,56.3,0.0,12.1,283.1,1011.2,2.1,16.0,10,0.43,Clear,1,16,21
13,740,70,M,H,122,4,23,16.8,59.4,0.0,17.1,226.3,1016.8,8.0,16.0,9,0.75,Clear,5,9,15
9,740,22,M,O,502,2,1,12.2,40.2,0.0,9.1,264.7,1020.8,0.7,16.0,4,0.37,Clear,3,14,20
5,740,35,F,H,502,7,11,23.8,65.7,0.0,18.1,260.7,1011.7,1.8,15.6,9,0.06,Clear,14,0,6
9,740,51,M,H,101,9,18,20.9,70.1,0.0,19.1,242.4,1014.7,47.2,16.0,6,0.13,Partially cloudy,13,1,5
10,740,58,M,W,501,12,9,16.4,38.0,0.0,12.1,274.9,1015.9,2.0,16.0,5,0.83,Clear,7,3,10
20,740,29,M,O,122,10,23,19.9,67.6,0.0,8.7,275.6,1014.0,70.4,13.7,3,0.25,Partially cloudy,4,15,22
3,740,38,F,B,122,11,13,14.9,51.2,0.0,14.0,321.8,1016.1,5.7,16.0,6,0.67,Clear,7,4,10
6,740,30,M,O,203,10,19,15.7,65.6,0.0,8.5,273.8,1016.1,0.7,15.9,7,0.47,Clear,3,14,21
9,740,40,F,H,101,2,21,15.2,34.5,0.0,13.6,265.6,1024.2,0.1,15.9,8,0.32,Clear,17,6,1
10,740,35,M,W,101,6,21,20.0,68.0,0.0,13.6,257.9,1013.9,60.8,16.0,10,0.02,Partially cloudy,3,11,17
14,740,34,F,H,108,9,30,21.4,75.8,0.0,10.9,217.4,1011.3,49.6,15.3,8,0.17,Partially cloudy,11,1,8
6,740,25,M,H,101,6,27,22.0,68.6,0.0,17.0,248.1,1005.9,2.6,15.4,10,0.6,Clear,18,4,2
13,740,54,M,B,501,11,8,14.6,87.0,25.043,19.8,185.0,1011.1,97.6,13.0,4,0.5,"Rain, Overcast",6,17,23
10,740,64,F,H,122,7,17,24.0,69.4,0.0,19.5,239.3,1012.7,8.8,14.7,7,0.0,Clear,14,0,6
6,740,64,M,W,108,4,24,17.3,73.1,0.0,19.8,218.7,1011.7,71.0,14.9,9,0.15,Partially cloudy,14,1,5
6,740,39,M,W,101,10,15,18.9,81.6,0.542,10.7,261.0,1012.1,97.2,13.3,4,0.69,"Rain, Overcast",5,17,0
18,740,61,M,B,122,12,7,14.6,41.0,0.0,1.3,4.8,1015.3,2.7,15.5,2,0.75,Clear,2,12,19
6,740,28,F,B,122,7,7,21.8,68.5,0.0,17.8,250.6,1009.9,15.3,15.0,10,0.93,Clear,3,17,23
9,740,23,M,H,501,2,24,15.8,67.4,0.0,6.8,288.0,1021.6,1.2,14.4,7,0.04,Clear,0,11,18
7,740,29,F,H,203,10,31,19.5,56.6,0.0,6.5,308.0,1015.5,1.4,14.0,7,0.5,Clear,13,3,5
10,740,33,M,O,502,12,27,15.0,71.7,9.633,8.7,83.8,1015.7,52.4,13.5,1,0.15,"Rain, Partially cloudy",4,13,20
1,740,21,F,O,122,11,7,15.3,92.7,1.957,11.9,122.2,1014.4,89.8,12.1,1,0.48,"Rain, Partially cloudy",6,17,23
10,740,36,F,W,122,1,24,10.6,71.0,0.0,14.4,273.2,1012.3,33.1,14.0,6,0.37,Partially cloudy,1,11,18
12,740,38,F,H,122,12,28,9.5,72.7,0.017,8.6,25.4,1011.1,30.6,15.2,5,0.83,"Rain, Partially cloudy",1,11,18
19,740,31,F,H,501,9,22,21.5,71.1,0.0,10.7,264.9,1015.3,40.4,10.2,8,0.18,Partially cloudy,2,10,16
4,740,24,F,H,101,8,18,22.6,71.6,0.02,8.7,232.1,1011.5,99.1,13.3,5,0.37,"Rain, Overcast",4,9,15
2,740,19,F,H,101,10,25,18.0,41.8,0.0,8.5,262.1,1017.8,0.5,16.0,7,0.0,Clear,3,8,15
18,740,55,F,H,122,9,10,21.0,69.0,0.0,6.8,312.5,1014.3,8.3,9.2,4,0.75,Clear,4,8,15
5,740,28,F,H,122,9,6,22.7,66.7,0.0,14.9,241.9,1013.6,50.4,16.0,6,0.75,Partially cloudy,18,5,2
16,740,26,F,O,203,3,2,17.3,38.4,0.0,14.0,352.1,1011.2,8.5,16.0,8,0.25,Clear,1,12,19
5,740,72,F,W,101,5,15,18.2,75.6,0.0,10.6,243.4,1017.4,84.4,11.5,6,0.86,Partially cloudy,1,15,21
3,740,28,M,W,122,12,27,14.3,74.3,0.0,16.3,315.0,1014.3,57.1,13.2,5,0.43,Partially cloudy,2,8,15
12,740,54,M,B,122,1,21,15.5,47.6,0.0,14.2,21.2,1016.2,0.6,15.9,6,0.63,Clear,10,0,7
3,740,53,F,B,501,5,5,17.0,74.5,0.0,17.7,261.5,1015.4,37.8,11.9,9,0.16,Partially cloudy,16,2,4
16,740,62,M,H,122,4,20,17.2,64.6,0.0,16.7,257.4,1017.6,55.7,10.8,8,0.92,Partially cloudy,5,8,14
18,740,40,F,B,501,4,9,16.0,75.4,0.0,12.7,251.5,1018.7,44.7,11.7,9,0.63,Partially cloudy,2,15,22
1,740,28,M,W,502,7,29,22.0,68.5,0.0,15.8,267.6,1012.4,2.4,15.7,10,0.68,Clear,2,16,22
13,740,39,M,B,122,8,6,23.6,70.8,0.0,17.4,239.3,1013.3,11.6,13.9,7,0.67,Clear,6,7,14
14,740,41,M,W,108,11,25,16.1,30.6,0.0,12.4,278.9,1023.5,1.7,15.9,3,0.07,Clear,1,9,16
4,740,24,F,B,501,1,11,16.8,25.5,0.0,6.7,20.6,1023.2,1.0,16.0,6,0.3,Clear,0,10,17
2,740,63,M,B,502,12,23,13.8,69.1,0.0,7.5,234.7,1020.2,2.6,12.2,5,0.0,Clear,6,16,23
19,740,50,F,H,122,2,1,20.3,33.3,0.0,12.6,330.1,1021.1,0.2,16.0,7,0.25,Clear,5,16,22
3,740,61,F,O,122,12,11,13.2,75.8,15.594,25.6,237.4,1013.1,56.7,12.9,5,0.62,"Rain, Partially cloudy",0,10,17
20,740,37,F,W,122,5,7,18.3,70.1,0.0,13.4,235.0,1012.2,19.5,15.8,9,0.23,Clear,16,2,4
1,740,46,M,W,122,4,24,17.3,73.1,0.0,19.8,218.7,1011.7,71.0,14.9,9,0.15,Partially cloudy,0,14,20
10,740,22,M,H,122,10,22,18.9,73.3,0.01,13.6,217.9,1009.4,95.6,15.9,2,0.91,"Rain, Overcast",2,13,20
12,740,53,M,O,203,1,31,14.9,45.4,0.0,5.8,9.5,1020.1,2.7,16.0,5,0.61,Clear,1,11,18
2,740,27,F,H,122,9,27,18.2,77.1,0.0,7.6,280.3,1016.0,99.9,15.1,1,0.72,Overcast,4,16,23
7,740,26,F,W,122,11,17,15.5,75.7,0.0,9.5,255.2,1016.6,37.6,9.6,5,0.45,Partially cloudy,0,11,17
5,740,70,M,W,501,10,15,25.1,51.8,0.0,11.5,295.9,1013.0,1.5,15.4,7,0.97,Clear,0,11,18
15,740,28,F,W,502,7,16,22.6,67.7,0.0,18.9,253.3,1013.0,35.2,15.1,10,0.24,Partially cloudy,2,12,18
1,740,52,M,H,122,10,8,21.0,66.9,0.0,16.4,245.1,1013.1,54.3,12.5,7,0.73,Partially cloudy,3,9,16
16,740,63,M,O,101,9,20,21.8,71.3,0.0,24.6,247.2,1012.1,8.0,15.9,8,0.83,Clear,14,1,5
9,740,60,F,W,101,11,15,18.3,61.2,0.0,10.1,260.9,1017.9,21.2,14.5,6,0.38,Partially cloudy,7,4,10
12,740,56,M,H,502,5,12,18.9,61.2,0.0,15.1,253.9,1015.3,42.7,16.0,8,0.67,Partially cloudy,4,18,0
8,740,24,M,W,122,4,28,19.6,47.4,0.0,24.6,252.2,1017.0,0.5,16.0,10,0.56,Clear,2,12,18
6,740,32,M,O,502,4,1,15.1,75.8,0.0,12.4,256.0,1012.1,26.6,15.3,8,0.02,Partially cloudy,3,16,22
1,740,27,F,W,122,10,24,17.2,75.3,0.0,7.4,287.5,1012.6,35.9,16.0,6,0.64,Partially cloudy,1,10,18
17,740,37,M,W,101,5,23,19.3,60.7,0.0,19.3,216.9,1012.4,38.2,16.0,10,0.04,Partially cloudy,2,16,22
20,740,39,F,H,122,6,25,20.6,64.8,0.0,16.8,259.8,1012.9,2.7,15.7,10,0.53,Clear,1,15,21
7,740,25,M,H,501,4,29,16.2,77.8,0.0,14.5,234.8,1015.9,64.5,10.1,9,0.31,Partially cloudy,3,16,22
1,740,25,F,W,108,11,19,16.1,39.4,0.0,4.7,32.2,1017.5,0.1,14.9,4,0.87,Clear,7,4,10
19,740,60,M,H,101,2,28,23.2,22.5,0.0,10.2,48.6,1018.5,2.8,16.0,9,0.17,Clear,3,9,15
5,740,84,F,W,501,6,18,19.2,68.8,0.0,18.1,243.2,1013.4,63.5,15.5,8,0.92,Partially cloudy,2,16,22
18,740,47,M,B,501,3,18,14.0,67.2,0.0,17.1,258.6,1019.7,1.6,16.0,8,0.17,Clear,4,16,23
9,740,22,M,O,122,5,4,21.4,59.1,0.0,14.0,258.2,1014.5,0.3,13.5,10,0.41,Clear,2,15,21
15,740,45,M,H,102,1,2,11.8,63.7,0.591,9.2,95.5,1014.9,44.0,15.9,2,0.36,"Rain, Partially cloudy",10,0,7
7,740,29,F,H,203,8,4,22.9,64.0,0.0,16.7,266.6,1011.3,0.7,11.5,10,0.88,Clear,17,3,3
1,740,22,F,B,101,4,11,16.1,69.0,0.0,25.4,248.5,1011.1,87.9,15.0,6,0.34,Partially cloudy,14,1,6
2,740,21,F,H,122,11,8,14.6,87.0,25.043,19.8,185.0,1011.1,97.6,13.0,4,0.5,"Rain, Overcast",17,6,0
9,740,54,F,H,502,6,18,19.1,60.5,0.0,27.5,240.2,1011.9,24.7,16.0,10,0.65,Partially cloudy,10,4,10
4,740,67,F,H,501,1,1,15.2,48.9,0.0,12.0,27.6,1015.7,1.9,15.3,5,0.21,Clear,2,12,19
1,740,38,M,H,122,9,3,22.8,64.8,0.033,18.2,245.5,1015.8,58.9,16.0,7,0.62,"Rain, Partially cloudy",6,7,14
4,740,35,M,B,108,8,28,26.4,54.0,0.0,12.6,248.6,1010.2,0.0,15.5,6,0.42,Clear,13,0,6
20,740,28,M,H,122,1,6,13.4,66.9,0.0,6.2,291.6,1014.1,2.5,12.8,5,0.13,Clear,2,12,18
1,740,39,M,W,122,11,17,15.7,35.7,0.0,12.4,293.7,1020.7,2.3,16.0,6,0.8,Clear,5,16,22
2,740,70,M,H,501,8,19,21.4,71.4,0.0,16.0,241.7,1008.9,2.2,15.7,9,0.75,Clear,14,0,6
3,740,20,M,H,122,12,12,11.9,54.2,0.0,6.9,310.7,1016.9,0.6,16.0,5,0.29,Clear,1,9,16
11,740,37,M,W,101,9,25,22.0,71.0,0.0,19.7,251.5,1012.7,29.0,11.3,8,0.29,Partially cloudy,4,16,23
17,740,52,M,H,501,8,28,26.4,54.0,0.0,12.6,248.6,1010.2,0.0,15.5,6,0.42,Clear,1,14,20
8,740,60,F,K,122,2,8,15.0,45.6,0.0,12.9,260.4,1023.2,1.3,16.0,4,0.61,Clear,2,9,16
3,740,37,F,H,122,2,15,14.8,65.5,0.0,13.3,272.1,1020.6,2.5,13.0,7,0.75,Clear,2,13,20
13,740,42,F,W,502,2,3,14.2,71.5,0.0,8.7,270.3,1017.3,7.3,15.6,6,0.72,Clear,16,6,1
2,740,34,M,O,122,11,9,12.4,48.3,0.0,8.6,336.6,1017.7,0.8,16.0,7,0.82,Clear,1,9,16
15,740,63,F,H,101,8,12,23.8,60.2,0.0,14.6,249.6,1012.6,2.1,16.0,9,0.52,Clear,20,6,0
18,740,54,F,B,501,11,29,16.3,59.7,0.0,6.7,278.0,1017.5,0.6,14.2,6,0.85,Clear,2,12,19
6,740,47,M,H,101,6,24,20.6,70.5,0.0,19.7,254.1,1011.1,11.3,14.0,10,0.85,Clear,12,3,9
1,740,45,M,B,502,7,7,19.7,68.0,0.0,17.5,239.5,1010.9,41.6,15.3,7,0.65,Partially cloudy,14,0,6
13,740,27,F,B,101,4,12,15.3,26.6,0.0,20.4,316.3,1014.9,18.2,16.0,9,0.37,Clear,1,12,18
18,740,39,F,H,501,2,22,16.4,63.4,0.886,12.4,179.7,1017.0,66.9,15.8,5,0.97,"Rain, Partially cloudy",1,10,17
5,740,42,M,H,501,6,29,22.8,67.1,0.0,13.1,249.3,1015.2,13.2,14.6,9,0.02,Clear,1,15,21
19,740,26,M,H,501,4,20,19.2,40.7,0.0,13.1,254.9,1019.1,2.4,16.0,9,0.02,Clear,19,6,1
9,740,32,F,B,502,9,25,23.7,64.2,0.0,14.7,238.4,1014.5,1.8,15.9,8,0.0,Clear,1,11,17
21,740,35,M,H,101,9,28,18.9,74.3,0.0,12.0,258.5,1013.0,79.6,16.0,5,0.75,Partially cloudy,4,16,23
15,740,66,M,O,122,12,26,13.6,62.6,0.0,10.2,298.1,1019.1,1.4,15.7,5,0.39,Clear,0,10,17
9,740,27,F,H,122,2,11,13.1,61.6,0.0,12.6,199.6,1013.2,26.9,15.7,5,0.71,Partially cloudy,4,15,22
18,740,35,M,B,122,8,2,24.1,60.7,0.0,19.8,222.7,1015.0,2.4,15.7,7,0.53,Clear,0,14,20
13,740,27,F,H,122,7,23,19.6,68.1,0.0,12.3,265.3,1012.3,55.4,14.9,10,0.11,Partially cloudy,11,3,9
19,740,22,F,H,101,8,27,24.4,59.5,0.0,14.4,245.8,1011.8,1.6,14.7,6,0.39,Clear,11,2,9
6,740,23,F,O,122,2,29,18.0,60.9,0.0,11.3,130.5,1017.0,18.7,15.7,8,0.2,Clear,5,17,23
10,740,35,F,H,122,4,19,17.4,59.7,0.0,16.7,258.6,1017.2,70.7,11.3,9,0.89,Partially cloudy,3,10,16
10,740,60,M,W,122,11,20,14.9,79.2,0.0,8.8,284.3,1017.6,52.6,5.2,5,0.55,Partially cloudy,10,0,7
17,740,54,F,W,101,10,31,18.1,64.4,0.0,9.3,273.5,1012.2,4.1,15.4,6,0.25,Clear,8,3,10
3,740,24,F,H,101,8,17,23.8,70.6,0.0,18.9,256.7,1010.0,33.3,8.7,9,0.33,Partially cloudy,12,1,8
8,740,48,F,W,101,7,28,21.4,71.1,0.0,11.2,254.9,1011.9,6.5,16.0,7,0.0,Clear,0,14,20
16,740,33,F,H,101,10,28,21.6,46.1,0.0,11.6,271.0,1015.6,0.0,16.0,7,0.75,Clear,8,3,10
10,740,26,F,W,122,7,11,20.0,75.1,0.0,14.5,243.7,1013.0,35.5,14.4,10,0.43,Partially cloudy,0,14,20
9,740,50,M,A,108,7,6,20.5,72.7,0.0,14.1,237.2,1013.4,34.1,16.0,10,0.25,Partially cloudy,12,2,8
16,740,54,F,H,122,8,24,21.7,75.7,0.0,15.8,231.1,1013.3,51.6,12.7,6,0.25,Partially cloudy,9,4,10
4,740,23,M,O,501,3,15,11.9,63.7,7.469,33.2,287.4,1015.3,66.8,14.2,9,0.08,"Rain, Partially cloudy",10,2,9
10,740,52,F,H,122,7,6,20.5,72.7,0.0,14.1,237.2,1013.4,34.1,16.0,10,0.25,Partially cloudy,1,16,22
10,740,30,F,B,203,3,1,10.9,56.5,6.812,21.9,289.0,1009.0,50.1,15.2,4,0.31,"Rain, Partially cloudy",8,3,10
5,740,31,M,H,122,7,29,24.8,68.3,0.0,19.4,234.9,1013.2,3.9,13.3,7,0.4,Clear,2,12,18
2,740,35,F,B,122,9,17,18.7,71.1,0.0,10.0,265.0,1014.7,41.9,13.8,9,0.39,Partially cloudy,2,14,21
10,740,51,F,W,101,4,12,15.3,26.6,0.0,20.4,316.3,1014.9,18.2,16.0,9,0.37,Clear,4,9,16
1,740,38,F,O,122,2,26,8.9,72.7,1.12,11.1,212.0,1020.0,63.2,15.6,6,0.21,"Rain, Partially cloudy",4,15,22
14,740,26,F,H,108,11,25,16.3,28.2,0.0,8.0,327.2,1022.9,0.6,16.0,6,0.72,Clear,4,6,13
20,740,34,M,H,101,3,26,13.7,59.8,0.0,12.3,241.6,1014.9,26.2,16.0,9,0.44,Partially cloudy,3,15,22
5,740,31,M,P,122,10,5,21.3,80.5,0.0,10.8,239.9,1014.3,38.4,12.3,7,0.35,Partially cloudy,10,2,9
7,740,39,M,O,101,6,6,19.3,66.6,0.0,13.2,251.8,1012.4,52.7,16.0,8,0.53,Partially cloudy,3,17,23
7,740,46,F,H,101,11,26,14.7,50.3,0.0,5.3,96.8,1018.9,1.0,15.9,4,0.1,Clear,6,4,11
17,740,39,M,H,101,6,5,16.9,72.0,0.0,7.5,222.4,1012.0,99.2,15.1,3,0.56,Overcast,12,2,8
1,740,61,M,W,122,4,10,13.8,66.4,5.771,14.8,58.8,1015.3,67.0,15.5,6,0.59,"Rain, Partially cloudy",1,12,18
15,740,65,F,B,501,4,25,22.4,25.8,0.0,17.3,265.5,1013.7,2.1,16.0,9,0.82,Clear,17,4,2
20,740,33,F,O,101,8,18,22.6,71.6,0.02,8.7,232.1,1011.5,99.1,13.3,5,0.37,"Rain, Overcast",4,10,16
19,740,50,M,H,122,1,23,16.5,64.0,0.0,13.2,279.6,1018.7,1.2,15.0,6,0.96,Clear,0,10,17
14,740,33,F,J,501,1,7,17.6,32.3,0.0,7.8,12.6,1019.1,1.7,16.0,5,0.4,Clear,17,7,0
21,740,46,M,H,502,6,5,16.9,72.0,0.0,7.5,222.4,1012.0,99.2,15.1,3,0.56,Overcast,1,13,19
18,740,52,M,B,122,10,4,21.6,74.8,0.0,17.7,237.5,1013.1,1.4,16.0,8,0.32,Clear,4,8,14
6,740,60,F,H,101,8,8,23.8,65.4,0.0,16.6,196.1,1015.7,9.9,15.4,6,0.75,Clear,1,14,20
18,740,27,F,H,122,1,26,15.0,73.0,0.0,8.0,277.6,1020.4,77.1,6.4,3,0.06,Partially cloudy,17,7,0
8,740,22,M,H,101,8,29,20.3,75.3,0.0,16.7,269.1,1007.8,30.6,12.6,9,0.73,Partially cloudy,1,14,20
15,740,49,F,B,502,11,12,14.6,44.9,0.0,8.6,264.4,1016.9,0.7,16.0,6,0.64,Clear,15,4,2
16,740,27,M,H,501,3,28,13.7,79.0,25.862,17.0,136.8,1009.8,94.9,13.0,5,0.88,"Rain, Overcast",2,14,21
14,740,53,M,O,108,10,6,22.3,67.5,0.0,16.6,269.3,1013.9,5.1,9.4,7,0.66,Clear,4,7,14
13,740,36,M,H,101,8,26,23.7,70.3,0.0,12.5,272.5,1007.2,12.5,13.1,9,0.27,Clear,2,11,18
9,740,30,M,W,101,3,5,11.7,61.2,1.624,42.8,274.5,1017.3,48.9,15.7,6,0.1,"Rain, Partially cloudy",8,4,10
2,740,26,M,H,122,10,30,18.7,54.4,0.0,11.1,245.5,1014.8,1.8,16.0,7,0.19,Clear,13,2,5
3,740,71,F,B,122,10,20,24.5,44.8,0.0,14.6,245.3,1012.9,3.4,15.9,7,0.85,Clear,10,1,8
13,740,64,F,B,122,2,21,13.0,65.8,0.0,12.9,223.7,1014.3,69.5,15.9,7,0.68,Partially cloudy,12,1,6
18,740,36,M,H,122,10,31,18.1,64.4,0.0,9.3,273.5,1012.2,4.1,15.4,6,0.25,Clear,3,8,16
17,740,67,F,H,101,1,29,12.5,69.3,1.619,15.8,160.0,1013.2,90.3,15.4,2,0.27,"Rain, Overcast",5,15,22
21,740,62,F,W,122,6,14,22.9,58.4,0.0,15.9,264.9,1011.7,0.8,16.0,10,0.15,Clear,11,4,10
11,740,62,M,H,108,9,12,21.6,67.3,0.0,25.1,256.8,1012.1,0.7,15.2,9,0.21,Clear,8,4,11
7,740,66,F,A,501,4,12,15.3,26.6,0.0,20.4,316.3,1014.9,18.2,16.0,9,0.37,Clear,0,13,19
18,740,50,F,W,108,6,21,22.6,62.4,0.0,10.1,238.2,1011.7,1.0,15.8,10,0.75,Clear,1,15,21
13,740,43,M,H,122,7,16,20.4,68.7,0.0,12.3,259.6,1012.5,34.6,15.2,10,0.87,Partially cloudy,0,15,20
13,740,22,F,H,122,9,14,22.3,61.8,0.0,10.6,281.4,1013.5,4.7,5.8,8,0.91,Clear,8,5,11
18,740,27,M,H,108,1,18,15.5,40.7,0.0,8.1,345.7,1021.5,1.7,16.0,6,0.78,Clear,6,4,11
14,740,54,M,W,101,2,7,14.1,59.5,0.0,9.3,249.8,1018.1,0.5,15.7,7,0.45,Clear,6,16,23
5,740,23,F,H,502,6,7,20.0,76.1,0.0,10.8,249.6,1010.0,39.6,14.2,9,0.25,Partially cloudy,19,4,1
18,740,40,F,O,501,6,24,19.7,73.6,0.0,14.2,266.6,1010.4,65.5,12.7,10,0.13,Partially cloudy,6,8,14
1,740,26,F,H,122,12,20,11.3,63.7,0.0,1.9,333.3,1019.9,2.3,12.9,5,0.56,Clear,10,0,7
18,740,26,M,H,122,9,30,27.2,46.1,0.0,11.7,264.1,1012.2,0.1,15.5,8,0.46,Clear,3,9,16
5,740,63,M,B,501,9,1,23.9,68.3,0.0,13.1,140.8,1011.0,60.7,14.6,7,0.56,Partially cloudy,10,3,9
2,740,36,M,H,122,1,11,12.3,77.8,0.0,7.6,290.0,1022.9,6.7,15.6,4,0.66,Clear,1,11,18
13,740,53,F,H,501,5,21,18.3,77.3,0.0,17.4,234.9,1015.7,67.6,12.9,7,0.07,Partially cloudy,20,6,0
21,740,22,M,H,501,1,25,15.1,75.6,0.0,9.7,274.7,1017.2,43.8,4.8,6,0.03,Partially cloudy,17,7,0
16,740,56,M,B,122,5,2,17.7,64.3,0.0,9.0,246.6,1010.4,61.5,15.9,9,0.69,Partially cloudy,18,4,2
19,740,54,M,H,501,2,4,11.2,22.5,0.0,7.9,344.8,1019.4,0.5,16.0,7,0.35,Clear,1,12,18
13,740,43,M,B,122,12,3,15.6,79.9,0.0,10.3,258.3,1018.5,14.2,14.0,3,0.35,Clear,14,4,3
6,740,32,M,H,101,2,23,18.0,34.9,0.0,17.2,285.7,1016.0,1.1,16.0,8,0.39,Clear,9,2,9
13,740,29,M,B,122,8,26,23.5,58.8,0.0,14.7,265.2,1010.0,0.3,14.1,10,0.64,Clear,3,10,17
14,740,63,M,H,102,3,27,16.1,55.5,0.0,12.1,272.3,1022.0,0.0,15.9,10,0.47,Clear,17,5,2
9,740,47,F,H,101,6,26,21.3,66.9,0.0,9.3,268.4,1009.3,3.0,15.6,10,0.57,Clear,5,9,15
9,740,52,M,H,108,11,22,16.0,66.6,0.0,6.8,12.0,1013.4,1.4,12.8,6,0.25,Clear,15,4,2
